"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"22/04/2009";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"23/04/2009";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"23/04/2009";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"23/04/2009";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"23/04/2009";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"23/04/2009";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"23/04/2009";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"23/04/2009";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"23/04/2009";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"23/04/2009";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"23/04/2009";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"23/04/2009";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"23/04/2009";"1100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"23/04/2009";"1200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"23/04/2009";"1300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"23/04/2009";"1400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"23/04/2009";"1500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"23/04/2009";"1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"23/04/2009";"1700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"23/04/2009";"1800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"23/04/2009";"1900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"23/04/2009";"2000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"23/04/2009";"2100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"23/04/2009";"2200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"23/04/2009";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24/04/2009";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24/04/2009";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24/04/2009";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24/04/2009";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24/04/2009";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24/04/2009";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24/04/2009";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24/04/2009";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24/04/2009";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24/04/2009";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24/04/2009";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24/04/2009";"1100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24/04/2009";"1200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24/04/2009";"1300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24/04/2009";"1400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24/04/2009";"1500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24/04/2009";"1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24/04/2009";"1700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24/04/2009";"1800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24/04/2009";"1900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24/04/2009";"2000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24/04/2009";"2100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24/04/2009";"2200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24/04/2009";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25/04/2009";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25/04/2009";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25/04/2009";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25/04/2009";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25/04/2009";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25/04/2009";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25/04/2009";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25/04/2009";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25/04/2009";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25/04/2009";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25/04/2009";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25/04/2009";"1100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25/04/2009";"1200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25/04/2009";"1300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25/04/2009";"1400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25/04/2009";"1500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25/04/2009";"1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25/04/2009";"1700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25/04/2009";"1800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25/04/2009";"1900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25/04/2009";"2000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25/04/2009";"2100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25/04/2009";"2200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25/04/2009";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"26/04/2009";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"26/04/2009";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"26/04/2009";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"26/04/2009";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"26/04/2009";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"26/04/2009";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"26/04/2009";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"26/04/2009";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"26/04/2009";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"26/04/2009";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"26/04/2009";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"26/04/2009";"1100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"26/04/2009";"1200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"26/04/2009";"1300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"26/04/2009";"1400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"26/04/2009";"1500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"26/04/2009";"1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"26/04/2009";"1700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"26/04/2009";"1800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"26/04/2009";"1900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"26/04/2009";"2000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"26/04/2009";"2100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"26/04/2009";"2200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"26/04/2009";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"27/04/2009";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"27/04/2009";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"27/04/2009";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"27/04/2009";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"27/04/2009";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"27/04/2009";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"27/04/2009";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"27/04/2009";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"27/04/2009";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"27/04/2009";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"27/04/2009";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"27/04/2009";"1100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"27/04/2009";"1200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"27/04/2009";"1300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"27/04/2009";"1400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"27/04/2009";"1500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"27/04/2009";"1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"27/04/2009";"1700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"27/04/2009";"1800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"27/04/2009";"1900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"27/04/2009";"2000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"27/04/2009";"2100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"27/04/2009";"2200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"27/04/2009";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"28/04/2009";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"28/04/2009";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"28/04/2009";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"28/04/2009";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"28/04/2009";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"28/04/2009";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"28/04/2009";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"28/04/2009";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"28/04/2009";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"28/04/2009";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"28/04/2009";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"28/04/2009";"1100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"28/04/2009";"1200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"28/04/2009";"1300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"28/04/2009";"1400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"28/04/2009";"1500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"28/04/2009";"1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"28/04/2009";"1700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"28/04/2009";"1800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"28/04/2009";"1900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"28/04/2009";"2000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"28/04/2009";"2100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"28/04/2009";"2200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"28/04/2009";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29/04/2009";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29/04/2009";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29/04/2009";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29/04/2009";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29/04/2009";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29/04/2009";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29/04/2009";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29/04/2009";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29/04/2009";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29/04/2009";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29/04/2009";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29/04/2009";"1100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29/04/2009";"1200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29/04/2009";"1300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29/04/2009";"1400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29/04/2009";"1500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29/04/2009";"1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29/04/2009";"1700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29/04/2009";"1800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29/04/2009";"1900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29/04/2009";"2000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29/04/2009";"2100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29/04/2009";"2200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29/04/2009";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30/04/2009";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30/04/2009";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30/04/2009";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30/04/2009";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30/04/2009";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30/04/2009";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30/04/2009";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30/04/2009";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30/04/2009";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30/04/2009";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30/04/2009";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30/04/2009";"1100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30/04/2009";"1200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30/04/2009";"1300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30/04/2009";"1400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30/04/2009";"1500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30/04/2009";"1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30/04/2009";"1700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30/04/2009";"1800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30/04/2009";"1900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30/04/2009";"2000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30/04/2009";"2100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30/04/2009";"2200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30/04/2009";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/05/2009";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/05/2009";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/05/2009";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/05/2009";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/05/2009";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/05/2009";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/05/2009";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/05/2009";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/05/2009";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/05/2009";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/05/2009";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/05/2009";"1100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/05/2009";"1200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/05/2009";"1300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/05/2009";"1400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/05/2009";"1500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/05/2009";"1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/05/2009";"1700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/05/2009";"1800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/05/2009";"1900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/05/2009";"2000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/05/2009";"2100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/05/2009";"2200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/05/2009";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/05/2009";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/05/2009";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/05/2009";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/05/2009";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/05/2009";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/05/2009";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/05/2009";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/05/2009";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/05/2009";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/05/2009";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/05/2009";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/05/2009";"1100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/05/2009";"1200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/05/2009";"1300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/05/2009";"1400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/05/2009";"1500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/05/2009";"1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/05/2009";"1700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/05/2009";"1800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/05/2009";"1900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/05/2009";"2000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/05/2009";"2100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/05/2009";"2200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/05/2009";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/05/2009";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/05/2009";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/05/2009";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/05/2009";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/05/2009";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/05/2009";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/05/2009";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/05/2009";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/05/2009";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/05/2009";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/05/2009";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/05/2009";"1100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/05/2009";"1200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/05/2009";"1300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/05/2009";"1400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/05/2009";"1500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/05/2009";"1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/05/2009";"1700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/05/2009";"1800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/05/2009";"1900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/05/2009";"2000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/05/2009";"2100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/05/2009";"2200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/05/2009";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/05/2009";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/05/2009";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/05/2009";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/05/2009";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/05/2009";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/05/2009";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/05/2009";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/05/2009";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/05/2009";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/05/2009";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/05/2009";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/05/2009";"1100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/05/2009";"1200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/05/2009";"1300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/05/2009";"1400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/05/2009";"1500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/05/2009";"1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/05/2009";"1700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/05/2009";"1800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/05/2009";"1900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/05/2009";"2000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/05/2009";"2100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/05/2009";"2200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/05/2009";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/05/2009";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/05/2009";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/05/2009";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/05/2009";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/05/2009";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/05/2009";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/05/2009";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/05/2009";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/05/2009";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
